name,address1,address2,address3,borough_code,borough_name,os_addressbase_uprn,ward_2018_code,ward_2018_name,website,longitude,latitude,easting,northing,runtime,classification,formatted_address,name,place_id,rating,types,user_ratings_total
Milton Court,1 Milton Street,,,E09000001,City and County of the City of London,95511391.0,E05009302,Cripplegate,https://www.barbican.org.uk/hire/venue-hire/venues/milton-court-concert-hall,-0.09268289830907077,51.520547186191294,532425.7536955669,181904.70778518962,12/29/2019,theatres,"1 Milton St, London EC2Y 9BH, United Kingdom",Milton Court,ChIJg_EIi6kcdkgRI0wTGEDWMos,5.0,"['university', 'point_of_interest', 'establishment']",5.0
Barbican Theatre,Silk St,,,E09000001,City and County of the City of London,95512046.0,E05009288,Aldersgate,https://www.barbican.org.uk/,-0.09571360542190653,51.520470169199285,532215.7254526775,181890.66478886234,12/29/2019,theatres,"Silk St, Barbican, London EC2Y 8DS, United Kingdom",Barbican Centre,ChIJdbJk-1YbdkgRQB_SdWbiVsc,4.5,"['art_gallery', 'movie_theater', 'library', 'tourist_attraction', 'point_of_interest', 'establishment']",1357.0
The Broadway,11-13 Broadway, Barking,,E09000002,Barking and Dagenham,100058301.0,E05000026,Abbey,https://www.thebroadwaybarking.com/,0.0757022762528122,51.53639032185141,544057.2710346971,183984.49041798472,12/29/2019,theatres,,,,,,
Tara Theatre,356 Garratt Ln,,,E09000032,Wandsworth,121011012.0,E05000612,Earlsfield,https://www.tara-arts.com/,-0.18943917521719106,51.44228795092532,525928.5567605499,173031.6594957767,12/29/2019,theatres,"356 Garratt Ln, Earlsfield, London SW18 4ES, United Kingdom",Tara Theatre,ChIJn5P7EVgPdkgRjvs5ZeH87sQ,4.7,"['point_of_interest', 'establishment']",123.0
Battersea Arts Centre,Lavender Hill,,,E09000032,Wandsworth,121015942.0,E05000623,Shaftesbury,https://www.bac.org.uk/,-0.16241482231889132,51.46567840164486,527741.3217691274,175679.42767510677,12/29/2019,theatres,"Lavender Hill, London SW11 5TN, United Kingdom",Battersea Arts Centre,ChIJPzZkBqMFdkgRUSjanwPITYw,4.6,"['bar', 'point_of_interest', 'establishment']",861.0
Rose Theatre,24-26 High St, Kingston upon Thames,,E09000027,Richmond upon Thames,128029778.0,E05000522,Hampton Wick,https://www.rosetheatrekingston.org/,-0.3092911923487854,51.4087776763317,517685.6047045489,169106.1668619861,12/29/2019,theatres,"24-26 High St, Kingston upon Thames KT1 1HL, United Kingdom",Rose Theatre,ChIJFQAZS74LdkgR8WxjQIye1Wo,4.5,"['point_of_interest', 'establishment']",911.0
All Saints Arts Centre,122 Oakleigh Rd North, Whetstone,,E09000003,Barnet,200088136.0,E05000058,Oakleigh,,-0.1752546620875068,51.632690143802186,526386.1398372478,194229.39103268093,12/29/2019,theatres,"122 Oakleigh Rd N, Whetstone, London N20 9JU, United Kingdom",All Saints N20 Church,ChIJPdxpk8cZdkgRjdq51jeN7ZE,4.5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",21.0
The Bull Theatre,68 High St, Barnet,,E09000003,Barnet,200148795.0,E05000056,High Barnet,https://www.thebulltheatre.com/,-0.20096385841041747,51.65360340354586,524549.6840363328,196510.939713612,12/29/2019,theatres,"68 High St, Barnet EN5 5SJ, United Kingdom",The Bull Theatre,ChIJfycvw48XdkgRZvi8lq0X4O4,4.1,"['point_of_interest', 'establishment']",57.0
artsdepot,5 Nether St, Tally Ho Corner, North Finchley,E09000003,Barnet,200198999.0,E05000061,West Finchley,https://www.artsdepot.co.uk/,-0.1778996827887166,51.613461269265215,526256.4239722518,192086.44641596745,12/29/2019,theatres,"5 Nether St, North Finchley, London N12 0GA, United Kingdom",artsdepot,ChIJB_gqY-8ZdkgRU6aKu6Fdqfk,4.5,"['art_gallery', 'cafe', 'food', 'point_of_interest', 'establishment']",650.0
The Kiln,269 Kilburn High Rd, Kilburn,,E09000005,Brent,202124574.0,E05000094,Kilburn,https://kilntheatre.com/,-0.20199356192404672,51.544231111731044,524777.6416768447,184346.43632116442,12/29/2019,theatres,"269 Kilburn High Rd, Kilburn, London NW6 7JR, United Kingdom",Kiln Theatre,ChIJOaP0LG4QdkgRFantjS0T0CI,4.5,"['point_of_interest', 'establishment']",518.0
Millfield Theatre,Silver St, Edmonton,,E09000010,Enfield,207016763.0,E05000201,Haselbury,https://www.millfieldtheatre.co.uk/,-0.07990445779681846,51.6167006805729,533031.5753288502,192620.4747698339,12/29/2019,theatres,"Silver St, Edmonton, London N18 1PJ, United Kingdom",Millfield Theatre,ChIJfRPKvrkedkgR3neR5aTFVNs,4.4,"['point_of_interest', 'establishment']",359.0
Intimate Theatre,521 Green Lanes, Palmers Green,,E09000010,Enfield,207035876.0,E05000213,Winchmore Hill,http://www.smptheatre.co.uk/faqs/the-intimate-theatre/,-0.10514943387139457,51.625041716241576,531259.8163103831,193502.3757335612,12/29/2019,theatres,"Green Lanes, Palmers Green, London N13 4DH, United Kingdom",Intimate Theatre,ChIJ6eDK8PobdkgRyFGqMbX44Dw,4.6,"['point_of_interest', 'establishment']",12.0
Chickenshed Theatre,290 Chase Side, Southgate,,E09000010,Enfield,207078080.0,E05000196,Cockfosters,https://www.chickenshed.org.uk/,-0.14685179913905316,51.644930997223156,528317.1889139067,195640.12254931193,12/29/2019,theatres,"290 Chase Side, London N14 4PE, United Kingdom",Chickenshed,ChIJcTUyQ1QYdkgRqPxC2mpYsJA,4.6,"['university', 'school', 'point_of_interest', 'establishment']",268.0
Chelsea Theatre,7 World's End Place, King's Rd, Chelsea,E09000020,Kensington and Chelsea,217005389.0,E05009405,Stanley,http://www.chelseatheatre.org.uk/,-0.1812371902860874,51.482156352978194,526388.4843374552,177479.18148497137,12/29/2019,theatres,"7, World's End Place, Chelsea, London SW10 0DR, United Kingdom",Chelsea Theatre,ChIJdxo6GnsFdkgR9EV0z3TNO5Q,4.2,"['point_of_interest', 'establishment']",142.0
Opera Holland Park Theatre,Ilchester Place, Kensington,,E09000020,Kensington and Chelsea,217038848.0,E05009397,Holland,http://www.operahollandpark.com/,-0.20444934346071145,51.501156516346185,524724.9621883717,179552.2622256389,12/29/2019,theatres,"Opera Holland Park Theatre, Ilchester Pl, Kensington, London W8 6LU, United Kingdom",Opera Holland Park,ChIJF0Wh4-4PdkgRi3svyu-6DDA,4.6,"['point_of_interest', 'establishment']",297.0
The Playground Theatre,8 Latimer Industrial Estate, Latimer Rd,,E09000013,Hammersmith and Fulham,217052352.0,E05000253,College Park and Old Oak,http://theplaygroundtheatre.london/,-0.22600174803065226,51.518314118404724,523182.8591087742,181423.76011458712,12/29/2019,theatres,"8, Latimer Industrial Estate, Latimer Rd, London W10 6RQ, United Kingdom","The Playground Theatre, Cafe and Bar",ChIJj_44jygQdkgR32M1Zqk_mzg,4.4,"['cafe', 'food', 'point_of_interest', 'establishment']",119.0
Print Room at the Coronet,103 Notting Hill Gate, Kensington,,E09000020,Kensington and Chelsea,217059398.0,E05009400,Pembridge,https://www.the-print-room.org/,-0.20048507588142672,51.508996446797,524978.6529188802,180430.83348617682,12/29/2019,theatres,"103 Notting Hill Gate, Kensington, London W11 3LB, United Kingdom",The Coronet Theatre,ChIJIyzN9wEQdkgR0IHHMOhNpww,4.5,"['point_of_interest', 'establishment']",155.0
The Tabernacle W11,34-35 Powis Square,,,E09000020,Kensington and Chelsea,217070132.0,E05009392,Colville,https://www.tabernaclew11.com/,-0.20314396319684555,51.51721062864502,524771.7070776023,181339.73493865287,12/29/2019,theatres,"The Tabernacle, 34-35 Powis Square, Notting Hill, London W11 2AY, United Kingdom",The Tabernacle,ChIJZTooFx0QdkgRa1mwIdY70kY,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",637.0
Royal Court Theatre,Sloane Square, Chelsea,,E09000020,Kensington and Chelsea,217078033.0,E05009403,Royal Hospital,https://royalcourttheatre.com/,-0.15799890356956667,51.493122672306,527971.301704658,178738.9867453361,12/29/2019,theatres,"Sloane Square, London SW1W 8AS, United Kingdom",The Royal Court Theatre,ChIJj_VuOBYFdkgRIzJb4QfnWas,4.6,"['point_of_interest', 'establishment']",190.0
Cadogan Hall,5 Sloane Terrace, Belgravia,,E09000020,Kensington and Chelsea,217078765.0,E05009403,Royal Hospital,https://www.cadoganhall.com/,-0.15910381480434369,51.49394057575294,527892.3149263161,178828.00942114153,12/29/2019,theatres,"5 Sloane Terrace, Belgravia, London SW1X 9DQ, United Kingdom",Cadogan Hall,ChIJlYVYHBYFdkgRs_jgidWG13o,4.6,"['point_of_interest', 'establishment']",1605.0
Drayton Arms Theatre,153 Old Brompton Road,,,E09000020,Kensington and Chelsea,217101579.0,E05009402,Redcliffe,http://www.thedraytonarmstheatre.co.uk/index.php,-0.18515721072684255,51.49115439458023,526091.5046167007,178473.02831425282,12/29/2019,theatres,"153 Old Brompton Rd, Kensington, London SW5 0LJ, United Kingdom",Drayton Arms Theatre,ChIJ87dGGGEFdkgR7t_fVdc8-0s,4.2,"['point_of_interest', 'establishment']",45.0
Gate Theatre,11 Pembridge Rd, Notting Hill,,E09000020,Kensington and Chelsea,217105236.0,E05009400,Pembridge,https://www.gatetheatre.co.uk/,-0.19926221449314102,51.51003836954936,525060.6577969018,180548.7842538196,12/29/2019,theatres,"11 Pembridge Rd, Notting Hill, London W11 3HQ, United Kingdom",Gate Theatre,ChIJG5VyffsPdkgRzOTtAYHqSTY,4.4,"['point_of_interest', 'establishment']",98.0
Finborough Theatre,118 Finborough Road, Kensington,,E09000020,Kensington and Chelsea,217112560.0,E05009402,Redcliffe,http://www.finboroughtheatre.co.uk/,-0.1911104669773156,51.48666972967394,525690.5571259485,177964.09745400122,12/29/2019,theatres,"118 Finborough Rd, Kensington, London SW10 9ED, United Kingdom",Finborough Theatre,ChIJfaxNtIkPdkgReKYnq_oOOaA,4.6,"['point_of_interest', 'establishment']",152.0
Almeida Theatre,Almeida St, Islington,,E09000019,Islington,5300001086.0,E05000379,St. Mary's,https://almeida.co.uk/,-0.10557006542963196,51.53995317672141,531475.8208536161,184039.44680433386,12/29/2019,theatres,"Almeida St, The Angel, London N1 1TA, United Kingdom",Almeida Theatre,ChIJp4zP92YbdkgRoRaISJ8d9oU,4.7,"['point_of_interest', 'establishment']",630.0
Young Actors Theatre,70-72 Barnsbury Road,,,E09000019,Islington,5300006610.0,E05000366,Barnsbury,,-0.11253337725049987,51.536639203886004,531002.4665840035,183658.44240672234,12/29/2019,theatres,"Barnsbury Rd, Islington, London N1 0ES, United Kingdom",The Young Actors Theatre Islington,ChIJHyKN4mkbdkgRQIbaOTVurPk,4.6,"['university', 'point_of_interest', 'establishment']",19.0
Union Chapel,19b Compton Terrace,,,E09000019,Islington,5300023057.0,E05000379,St. Mary's,http://www.unionchapel.org.uk/,-0.10433130667248797,51.544779687747315,531547.808032889,184578.39195745855,12/29/2019,theatres,"19b Compton Terrace, London N1 2UN, United Kingdom",Union Chapel,ChIJP5Sa4mQbdkgRap5dw8Uncf0,4.7,"['church', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",1535.0
The Little Angel Theatre,14 Dagmar Passage, Islington,,E09000019,Islington,5300026580.0,E05000379,St. Mary's,https://littleangeltheatre.com/,-0.1028773178176726,51.53952324655064,531663.7880029395,183996.47851667844,12/29/2019,theatres,"14 Dagmar Passage, The Angel, London N1 2DN, United Kingdom",Little Angel Theatre,ChIJ1wZq52YbdkgRDWX9iIzmiH0,4.8,"['point_of_interest', 'establishment']",267.0
Sadler's Wells Theatre,Rosebery Ave, Clerkenwell,,E09000019,Islington,5300080047.0,E05000370,Clerkenwell,https://www.sadlerswells.com/,-0.10787462474591504,51.529937122450505,531344.83189214,182921.50990871363,12/29/2019,theatres,"Rosebery Ave, Clerkenwell, London EC1R 4TN, United Kingdom",Sadler's Wells Theatre,ChIJhUo6z0QbdkgR2MzV1qA26Hs,4.7,"['point_of_interest', 'establishment']",2658.0
Rosemary Branch Theatre,2 Shepperton Rd,,,E09000019,Islington,5300082551.0,E05000369,Canonbury,http://www.rosemarybranchtheatre.co.uk/,-0.0885456507562827,51.538130387573894,532661.6623334868,183867.48555089827,12/29/2019,theatres,"2 Shepperton Rd, London N1 3DT, United Kingdom",Rosemary Branch,ChIJwQ6g7vcCdkgRTceIE35SzvU,4.5,"['bar', 'point_of_interest', 'establishment']",514.0
Old Red Lion,418 St John St, Clerkenwell,,E09000019,Islington,5300085363.0,E05000366,Barnsbury,http://www.oldredliontheatre.co.uk/,-0.10746070944324394,51.53191794150089,531367.8406863053,183142.52174851738,12/29/2019,theatres,"418 St John St, Islington, London EC1V 4NJ, United Kingdom","The Old Red Lion, Islington",ChIJr3WWTUMbdkgRg98ItwdwrLE,4.1,"['bar', 'point_of_interest', 'establishment']",488.0
Hen and Chickens Theatre,109 St Paul's Road,,,E09000019,Islington,5300086694.0,E05000372,Highbury East,https://www.thehenandchickenstheatrebar.co.uk/,-0.10313347488556028,51.546540504821465,531625.7831117348,184776.35400338995,12/29/2019,theatres,"109 St Paul's Rd, Highbury, London N1 2NA, United Kingdom",The Hen & Chickens Theatre Bar,ChIJKylYzmQbdkgRRFvGMVFMWKg,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",341.0
Kings Head Theatre,115 Upper St, Islington,,E09000019,Islington,5300094557.0,E05000379,St. Mary's,http://www.kingsheadtheatre.com/,-0.10447714085685696,51.53849633316568,531555.8086328467,183879.4070482144,12/29/2019,theatres,"115 Upper St, The Angel, London N1 1QN, United Kingdom",King's Head Theatre Pub,ChIJ-S8EqGcbdkgRBzv1xEAzpmY,4.3,"['bar', 'point_of_interest', 'establishment']",887.0
The Hope Theatre,207 Upper Street,,,E09000019,Islington,5300094879.0,E05000379,St. Mary's,http://www.thehopetheatre.com/,-0.10509521255758923,51.54408175712269,531496.8521466912,184499.40707892922,12/29/2019,theatres,"207 Upper St, Islington, London N1 1RL, United Kingdom",The Hope Theatre,ChIJK5_Gr2UbdkgRIhdX53qF1T0,4.4,"['point_of_interest', 'establishment']",55.0
Theatre Peckham,221 Havil St, Camberwell,,E09000028,Southwark,10000811503.0,E05011115,St. Giles,https://www.theatrepeckham.co.uk/,-0.08530628636911021,51.47751842971464,533062.6894212565,177133.25687991688,12/29/2019,theatres,"221 Havil St, Camberwell, London SE5 7SD, United Kingdom",TheatrePeckham,ChIJh-KnlXkDdkgR4xF2EBmRu9U,4.9,"['university', 'point_of_interest', 'establishment']",13.0
Hampton Hill Theatre,90 High St, Hampton Hill, Hampton,E09000027,Richmond upon Thames,10002251133.0,E05000518,Fulwell and Hampton Hill,http://www.hamptonhilltheatre.org.uk/,-0.3565477155951328,51.4276390496956,514352.0425091402,171128.8605113933,12/29/2019,theatres,"90 High St, Hampton Hill, Hampton TW12 1NZ, United Kingdom",Hampton Hill Theatre,ChIJ70Aa-V4LdkgR0pZA9j6p8NU,4.5,"['point_of_interest', 'establishment']",147.0
Richmond Theatre,Little Green, Richmond,,E09000027,Richmond upon Thames,10002264543.0,E05000528,South Richmond,http://www.atgtickets.com/venues/richmond-theatre/,-0.3053888774137912,51.46257946526371,517818.5524673076,175095.44153330562,12/29/2019,theatres,"Little Green, Richmond TW9 1QJ, United Kingdom",Richmond Theatre,ChIJQzxDjDcMdkgR145n_AYn_cY,4.6,"['point_of_interest', 'establishment']",977.0
The Beck Theatre,Grange Rd, Hayes,,E09000017,Hillingdon,10003001360.0,E05000339,Townfield,https://becktheatre.org.uk/,-0.4233741268697176,51.521554205836956,509481.60693237674,181470.66440283754,12/29/2019,theatres,"Grange Rd, Hayes UB3 2UE, United Kingdom",The Beck Theatre,ChIJHbndj3htdkgRd3K0WR_4jyk,4.4,"['movie_theater', 'point_of_interest', 'establishment']",987.0
Alexandra Palace Theatre,Alexandra Palace, Alexandra Palace Way,,E09000014,Haringey,10003974918.0,E05000266,Alexandra,http://www.alexandrapalace.com/,-0.1321109644549455,51.594983947259905,529479.061495948,190111.7258551492,12/29/2019,theatres,"Alexandra Palace Way, London N22 7AY, United Kingdom",Alexandra Palace,ChIJzacQU9cbdkgReQhGeXtnOJo,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",12599.0
Theatre N16 ,5 Ashley Road,,,E09000014,Haringey,10003979036.0,E05000281,Tottenham Hale,https://www.theatren16.co.uk/,-0.06274564864095836,51.59065970940856,534296.1931873193,189756.0035487981,12/29/2019,theatres,"5 Ashley Rd, Tottenham Hale, London N17 9LJ, United Kingdom",Theatre N16,ChIJOdFPtc8FdkgRmkchyduly7w,3.8,"['point_of_interest', 'establishment']",17.0
Rose Lipman Building,43 De Beauvoir Rd,,,E09000012,Hackney,10008241945.0,E05009371,De Beauvoir,http://www.themillcoproject.co.uk/spaces/the-rose-lipman-building/,-0.08319939163647931,51.53947450482921,533028.4900332942,184026.66870709445,12/29/2019,theatres,"Rose Lipman Building, 43 De Beauvoir Rd, De Beauvoir Town, London N1 5SQ, UK",Rose Lipman Building,ChIJIagSepccdkgRE4yvmgu4LCw,,['premise'],
Hackney Arts Centre - EartH (Evolutionary Arts Hackney),11-17 Stoke Newington Road, Stoke Newington,,E09000012,Hackney,10008300562.0,E05009382,Shacklewell,https://www.hackneyartscentre.org/,-0.07699946636679565,51.55140177146531,533423.5669229804,185364.32054387953,12/29/2019,theatres,"11-17 Stoke Newington Rd, Dalston, London N16 8BH, United Kingdom",EartH (Evolutionary Arts Hackney),ChIJTbFe-7wddkgRGyqM_yBcwfA,4.3,"['point_of_interest', 'establishment']",488.0
Shoreditch Town Hall,380 Old St,,,E09000012,Hackney,10008305130.0,E05009377,Hoxton East & Shoreditch,https://shoreditchtownhall.com/,-0.08128911318651677,51.527590515925816,533195.6316863977,182708.6151655058,12/29/2019,theatres,"380 Old St, Hackney, London EC1V 9LT, United Kingdom",Shoreditch Town Hall,ChIJj0kSXLocdkgR2ICqUI8mzfA,4.3,"['point_of_interest', 'establishment']",329.0
Church Street Theatre ,St Mary's Rectory, Stoke Newington Church Street,,E09000012,Hackney,10008310096.0,E05009369,Clissold,,-0.08601517193745227,51.561617499187896,532768.827301692,186483.91343986135,12/29/2019,theatres,"Wyndham Pl, York St, Marylebone, London W1H 1PQ, United Kingdom",St Mary's Church London,ChIJA7BrLMoadkgRvDJF9VoahzA,4.4,"['church', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",126.0
Arcola Theatre,24 Ashwin St, Dalston,,E09000019,Islington,10008321023.0,E05000377,Mildmay,https://www.arcolatheatre.com/,-0.07694321896061931,51.5476061863884,533438.5565190893,184942.34385849274,12/29/2019,theatres,"24 Ashwin St, Dalston, London E8 3DL, United Kingdom",Arcola Theatre,ChIJsRjLhoscdkgRpQIB6s_w-0w,4.6,"['point_of_interest', 'establishment']",785.0
Network Theatre,246A Lower Rd, Waterloo,,E09000022,Lambeth,10008787031.0,E05000416,Bishop's,https://networktheatre.org/,-0.11388852202820465,51.502746116246115,531005.6752805491,179887.08323327126,12/29/2019,theatres,"246A Lower Rd, Lambeth, London SE1 8SJ, United Kingdom",Network Theatre,ChIJF1tRI7oEdkgRrRr_yStM4aI,4.2,"['point_of_interest', 'establishment']",37.0
Brick Lane Music Hall,443 North Woolwich Road,,,E09000025,Newham,10008988100.0,E05000491,Royal Docks,https://www.bricklanemusichall.co.uk/,0.04118378843081843,51.50293962242466,541767.2094562652,180197.4258469498,12/29/2019,theatres,"443 N Woolwich Rd, Royal Docks, London E16 2DA, United Kingdom",Brick Lane Music Hall,ChIJn_ltEWOo2EcRBNRjHwP0R8o,4.9,"['point_of_interest', 'establishment']",286.0
Stratford Circus Arts Centre,Theatre Square, Stratford,,E09000025,Newham,10008996899.0,E05000492,Stratford and New Town,https://stratford-circus.com/,-0.0001577842179673933,51.54344505535072,538774.921768417,184622.358745756,12/29/2019,theatres,"Theatre Square, London E15 1BX, United Kingdom",Stratford Circus Arts Centre,ChIJS0zbwomn2EcR4piC4bGx9IM,4.4,"['point_of_interest', 'establishment']",273.0
Theatre Royal Stratford East,Gerry Raffles Square,,,E09000025,Newham,10009003230.0,E05000492,Stratford and New Town,http://www.stratfordeast.com/,-0.0006377019617914577,51.543022099987276,538742.929577184,184574.41515898492,12/29/2019,theatres,"Gerry Raffles Square, London E15 1BN, United Kingdom",Theatre Royal Stratford East,ChIJn5cw3Imn2EcRTgXTa5OQdfE,4.4,"['point_of_interest', 'establishment']",682.0
Unicorn Theatre,147 Tooley St,,,E09000028,Southwark,10009804074.0,E05011104,London Bridge & West Bermondsey,https://www.unicorntheatre.com/,-0.0828895130426624,51.50458885766454,533151.6662999397,180147.8882598369,12/29/2019,theatres,"147 Tooley St, London SE1 2HZ, United Kingdom",Unicorn Theatre,ChIJM7R9XUUDdkgR3QSubsK058w,4.6,"['point_of_interest', 'establishment']",353.0
Greenwich Theatre,Crooms Hill,,,E09000011,Greenwich,10010200382.0,E05000222,Greenwich West,https://www.greenwichtheatre.org.uk/,-0.009243720086876964,51.47998281682097,538336.9912899957,177548.22656736337,12/29/2019,theatres,"Crooms Hill, Greenwich, London SE10 8ES, United Kingdom",Greenwich Theatre,ChIJBcZStYYCdkgRbGwodJGRLfQ,4.5,"['point_of_interest', 'establishment']",392.0
Edward Alderton Theatre,5 Brampton Rd, Bexleyheath,,E09000004,Bexley,10011844980.0,E05011223,Crook Log,http://www.edwardalderton.org/,0.12522884449574506,51.46207494816597,547731.8379354004,175819.37123835908,12/29/2019,theatres,"5 Brampton Rd, Bexleyheath DA7 4EZ, United Kingdom",Edward Alderton Theatre,ChIJCZh2o--u2EcRK0L021ixLBc,4.4,"['point_of_interest', 'establishment']",27.0
Ralph Richardson Memorial Studios ,Mountview Theatre School, 104 Crouch Hill,,E09000014,Haringey,100021000000.0,E05000269,Crouch End,,-0.12348818803030576,51.57658776530412,530128.7790206951,188081.28550553272,12/29/2019,theatres,"120 Peckham Hill St, Peckham, London SE15 5JT, United Kingdom",Mountview,ChIJXwWywwoDdkgRjGukTL5NjuY,4.6,"['university', 'point_of_interest', 'establishment']",18.0
Rose Theatre,Lamorbey House, Burnt Oak Lane,,E09000004,Bexley,10011845091.0,E05011220,Blackfen & Lamorbey,https://www.bruford.ac.uk/,0.10484234502969536,51.43979204291358,546387.017200649,173300.65332070953,12/29/2019,theatres,"Lamorbey House, Burnt Oak Ln, Sidcup DA15 9DF, United Kingdom",Rose Bruford College of Theatre and Performance,ChIJq7WYdKWu2EcRYpVl2twIhUo,5.0,"['university', 'point_of_interest', 'establishment']",2.0
Erith Playhouse,38-40 Erith High St, Erith,,E09000004,Bexley,10011845592.0,E05011225,Erith,http://www.playhouse.org.uk/,0.17938884477338768,51.48217555603904,551427.3362292213,178165.09059888736,12/29/2019,theatres,"Erith High St, Erith DA8 1QY, United Kingdom",Erith Playhouse,ChIJ22AX0dCv2EcROWZPwpRzUak,4.5,"['point_of_interest', 'establishment']",100.0
Pleasance Theatre,Carpenters Mews, North Rd,,E09000019,Islington,10012788835.0,E05000375,Holloway,https://www.pleasance.co.uk/,-0.12319656609249525,51.54924609614783,530226.9968936258,185041.32003178613,12/29/2019,theatres,"Carpenters Mews, North Road, London N7 9EF, United Kingdom",The Pleasance Theatre,ChIJ7QZHtA0bdkgRT1i6v41T7aU,4.5,"['point_of_interest', 'establishment']",434.0
Platform,Hornsey Road Baths, 2 Tiltman Place,,E09000019,Islington,10012794343.0,E05000371,Finsbury Park,,-0.11716880990199895,51.561773501942255,530609.0430902506,186445.14045082167,12/29/2019,theatres,"Hornsey Road Baths, 2 Tiltman Place, London N7 7EE, United Kingdom",Platform,ChIJPywIq5gbdkgRWj3SChCK5GI,4.4,"['cafe', 'food', 'point_of_interest', 'establishment']",90.0
Applecart Arts,170 Harold Rd,,,E09000025,Newham,10012836969.0,E05000489,Plaistow North,http://www.applecartarts.com/,0.02597421832926133,51.53441802465949,540614.718171761,183668.45640482608,12/29/2019,theatres,"170 Harold Rd, Plaistow, London E13 0SE, United Kingdom",Applecart Cafe,ChIJ4yc_78Cn2EcRZWOMCh2azvw,4.3,"['cafe', 'food', 'point_of_interest', 'establishment']",6.0
The Scoop,Queen's Walk,,,E09000022,Lambeth,10013532078.0,E05000416,Bishop's,https://www.visitlondon.com/things-to-do/place/3720745-scoop,-0.12083181322246855,51.50417225193464,530519.7295126425,180033.27739295078,12/29/2019,theatres,"The Scoop at More London, London SE1 2AA, UK",The Scoop at More London,ChIJcR4LeE8DdkgR82TYOy2PuWk,,['town_square'],
Broadway Theatre,Rushey Green,,,E09000023,Lewisham,10023226829.0,E05000451,Rushey Green,https://www.broadwaytheatre.org.uk/,-0.022921983476855742,51.44572095365428,537490.1035193837,173712.6012094593,12/29/2019,theatres,"Rushey Green, Catford, London SE6 4RU, United Kingdom",The Broadway Theatre,ChIJifzu8BYCdkgRwUmBDAcIbe4,0.0,"['point_of_interest', 'establishment']",0.0
Stockwell Playhouse,208 Wandsworth Road,,,E09000022,Lambeth,10023851231.0,E05000429,Stockwell,http://www.stockwellph.com/,-0.13282344805855742,51.476485791651676,529766.0463160826,176933.21083566194,12/29/2019,theatres,"208 Wandsworth Rd, Nine Elms, London SW8 2JU, United Kingdom",Stockwell Playhouse,ChIJVfGsVPgEdkgROMfaS-eCagk,4.2,"['point_of_interest', 'establishment']",173.0
Battersea Barge,Nine Elms Lane,,,E09000032,Wandsworth,10025500313.0,E05000620,Queenstown,http://www.batterseabarge.com/bbevents/,-0.13932526494566302,51.48265903161796,529297.1212478525,177608.19474965637,12/29/2019,theatres,"Nine Elms Ln, Nine Elms, London SW8 5BP, United Kingdom",The Battersea Barge,ChIJJ8uIL_0EdkgR2hLgbBOxOr4,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",73.0
London Palladium,Argyll St, Soho,,E09000033,City of Westminster,10033529083.0,E05000649,West End,http://london-palladium.co.uk/,-0.14189891815085287,51.51497988562011,529027.1645180428,181197.77537709347,12/29/2019,theatres,"8 Argyll St, Soho, London W1F 7TF, United Kingdom",The London Palladium,ChIJY-9VVNUEdkgRiQBELktMFvw,4.6,"['point_of_interest', 'store', 'establishment']",5182.0
Britten Opera Theatre,Royal College of Music, Prince Consort Road,,E09000033,City of Westminster,100023000000.0,E05000637,Knightsbridge and Belgravia,,-0.17846505681994412,51.499792190730496,526532.1566976054,179445.1014528838,12/29/2019,theatres,"South Kensington, London SW7 2BS, United Kingdom",Britten Theatre,ChIJfRlocUUFdkgRf-pk4iBKu1k,0.0,"['point_of_interest', 'establishment']",0.0
Jermyn Street Theatre,16B Jermyn St, St. James's,,E09000033,City of Westminster,10033536763.0,E05000649,West End,http://www.jermynstreettheatre.co.uk/,-0.13651034134009232,51.50967047435621,529416.0798140089,180616.86883494369,12/29/2019,theatres,"16B Jermyn St, St. James's, London SW1Y 6ST, United Kingdom",Jermyn Street Theatre,ChIJKUd4UdEEdkgRnhF7RZCoBaY,4.6,"['point_of_interest', 'establishment']",107.0
Harold Pinter Theatre,Panton St,,,E09000033,City of Westminster,10033540343.0,E05000644,St. James's,http://www.atgtickets.com/venues/harold-pinter-theatre/,-0.13327566087055495,51.509834514136855,529640.0710530804,180640.82982795578,12/29/2019,theatres,"Panton St, London SW1Y 4DN, United Kingdom",The Harold Pinter Theatre,ChIJ7X-thtEEdkgRiLXpFZkYHP0,4.5,"['point_of_interest', 'establishment']",1853.0
Gielgud Theatre,Shaftesbury Ave, Soho,,E09000033,City of Westminster,10033543105.0,E05000649,West End,https://www.delfontmackintosh.co.uk/theatres/gielgud-theatre/,-0.13480856380696835,51.51252023598477,529526.0867833153,180936.7732475446,12/29/2019,theatres,"Shaftesbury Ave, Soho, London W1D 6AR, United Kingdom",Gielgud Theatre,ChIJKxUhU9IEdkgRPRBMg6NaPUM,4.6,"['point_of_interest', 'establishment']",1856.0
