name,address1,address2,address3,borough_code,borough_name,os_addressbase_uprn,ward_2018_code,ward_2018_name,website,longitude,latitude,easting,northing,runtime,classification,formatted_address,name,place_id,rating,types,user_ratings_total
Herne Tavern,2 Forest Hill Road,Southwark,,E09000028,Southwark,200000000000.0,E05011099,Dulwich Hill,www.thehernetavern.co.uk,-0.06316582296170863,51.45411184889625,534668.9635093411,174570.92549895245,12/29/2019,music,"2 Forest Hill Rd, Dulwich, London SE22 0RR, United Kingdom",The Herne Tavern,ChIJxd2E8rgDdkgREtpCdkjZAT4,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",287.0
Station,14 Staplehurst Rd Hither Green,London,,E09000023,Lewisham,0.0,E05000447,Lee Green,www.stationhotelhithergreen.co.uk,3.411350831017293e-05,51.45306850390389,539062.9623140501,174572.925496827,12/29/2019,music,"14 Staplehurst Rd, Hither Green, London SE13 5NB, United Kingdom",The Station Hotel,ChIJuVMEX3UCdkgR3-Fkeu8DKjQ,4.1,"['lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",732.0
The Hootananny Brixton,95 Effra Road,Lambeth,,E09000022,Lambeth,100000000000.0,E05000423,Herne Hill,www.hootanannybrixton.co.uk,-0.11322953940023606,51.45543226131768,531186.9644546539,174626.92548430394,12/29/2019,music,"95 Effra Rd, Brixton, London SW2 1DF, United Kingdom",Hootananny Brixton,ChIJo3zMuWsEdkgRveIcA0Q8yds,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1506.0
Great Exhibition,193 Crystal Palace Road,Southwark,,E09000028,Southwark,200000000000.0,E05011103,Goose Green,www.greatexhibition.pub,-0.07163882354005996,51.45490809762683,534077.9636695483,174643.92547818925,12/29/2019,music,"193 Crystal Palace Rd, East Dulwich, London SE22 9EP, United Kingdom",The Great Exhibition,ChIJAZ4eopUDdkgRHJ-GH5jufNA,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",341.0
Effra Social,89 Effra Road,Lambeth,,E09000022,Lambeth,100000000000.0,E05000423,Herne Hill,www.effrasocial.com,-0.1134356721004698,51.45566939349145,531171.9644586137,174652.92547721748,12/29/2019,music,"89 Effra Rd, Brixton, London SW2 1DF, United Kingdom",Effra Social,ChIJlTqStmsEdkgRwSmSKYCK2OQ,4.3,"['bar', 'point_of_interest', 'establishment']",532.0
Rivoli Ballroom,350 Brockley Road,Lewisham,,E09000023,Lewisham,100000000000.0,E05000441,Crofton Park,www.rivoliballroom.com,-0.03723767088524965,51.4552450893497,536466.9630183375,174744.92545206734,12/29/2019,music,"350 Brockley Rd, Brockley, London SE4 2BY, United Kingdom",Rivoli Ballroom,ChIJu6Iu8EgCdkgRBKnZM2ks7xU,4.7,"['night_club', 'point_of_interest', 'establishment']",112.0
The Mct At Alleyn's,Alleyn's School Townley Road,East Dulwich,,E09000028,Southwark,0.0,E05011103,Goose Green,www.mct.alleyns.org.uk,-0.08143199832142739,51.45666799955181,533392.4608030495,174821.7481828705,12/29/2019,music,"Alleyn's School, Townley Rd, East Dulwich SE22 8SU, United Kingdom",The MCT at Alleyn's,ChIJc9kvkpIDdkgRFVkPPoiTS5U,4.6,"['point_of_interest', 'establishment']",25.0
Crayford Arms,37 Crayford High Street,Bexley,,E09000004,Bexley,10011862323.0,E05011222,Crayford,www.crayfordarms.co.uk,0.17691330334233465,51.45269608464857,551352.9589739455,174881.9254138306,12/29/2019,music,"37 Crayford High St, Dartford DA1 4HH, United Kingdom",Crayford Arms,ChIJwyeHmCKu2EcRhC-jb6O0S04,3.7,"['bar', 'point_of_interest', 'establishment']",78.0
The Duke,2 Duke Street,Richmond Upon Thames,,E09000027,Richmond Upon Thames,100000000000.0,E05000528,South Richmond,,-0.3041729003900636,51.46143317340943,517905.96806598327,174969.92538927688,12/29/2019,music,"2 Duke St, Richmond TW9 1HP, United Kingdom",The Duke,ChIJSZMTGDgMdkgRzYjJTAiIeY0,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",357.0
Fox & Firkin,316 Lewisham High Street,Lewisham,,E09000023,Lewisham,100000000000.0,E05000448,Lewisham Central,www.foxfirkin.com,-0.01440537153012236,51.45698291273962,538047.9625893887,174980.92538739793,12/29/2019,music,"Independence, KS 67301, United States",Grey Fox Jewelry Box,ChIJpXonlG2Bt4cRQTcMh3xwtU0,5.0,"['jewelry_store', 'point_of_interest', 'store', 'establishment']",1.0
Red Cow,59 Sheen Road,Richmond Upon Thames,,E09000027,Richmond Upon Thames,100000000000.0,E05000528,South Richmond,www.redcowpub.com,-0.29680563342046123,51.46173106909816,518416.9679279037,175014.9253772883,12/29/2019,music,"59 Sheen Rd, Richmond TW9 1YJ, United Kingdom",Red Cow,ChIJtYixnzoMdkgRbELVURsm67M,4.3,"['lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",259.0
Bar Nuvo,286 Lewisham High Street,Lewisham,,E09000023,Lewisham,100000000000.0,E05000448,Lewisham Central,,-0.013707482518917513,51.45747469573864,538094.9625766431,175036.92537219002,12/29/2019,music,"286 Lewisham High St, Lewisham, London SE13 6JZ, United Kingdom",Bar Nuvo,ChIJBRZP2G0CdkgRjrKFiyE1blU,2.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",12.0
Ivy House,40 Stuart Road,Southwark,,E09000028,Southwark,10013526983.0,E05011111,Peckham Rye,www.ivyhousenunhead.com,-0.05208116939039549,51.45820868707518,535426.9633032379,175046.92536990636,12/29/2019,music,"40 Stuart Rd, London SE15 3BE, United Kingdom",The Ivy House,ChIJX8ps5rMDdkgRqTiODiSjoks,4.6,"['bar', 'point_of_interest', 'establishment']",538.0
Gremio De Brixton,Lambeth ,,,E09000022,Lambeth,10090196516.0,E05000435,Tulse Hill,,-0.11607748385161518,51.45967772582018,530976.9645097248,175093.92535721982,12/29/2019,music,"Effra Rd, Brixton, London SW2 1JF, United Kingdom",Gremio de Brixton,ChIJd1AUy2kEdkgRnvKUPvhHZPw,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",389.0
The Red Lion,6 Red Lion Place,Greenwich,,E09000011,Greenwich,10010201622.0,E05000227,Shooters Hill,,0.060244449749281136,51.47069513849984,543190.9611925666,176648.92493425042,12/29/2019,music,"6 Red Lion Pl, London SE18 3RN, United Kingdom",The Red Lion,ChIJQz-1GB2p2EcRV8JuU45-3mY,3.9,"['bar', 'point_of_interest', 'establishment']",186.0
Long Pond,110 Westmount Road,Greenwich,,E09000011,Greenwich,100000000000.0,E05000218,Eltham North,,0.05962479496717641,51.4569379681387,543190.9611920071,175117.9253506724,12/29/2019,music,"110 Westmount Rd, London SE9 1UT, United Kingdom",Long Pond,ChIJ3yT2HBKp2EcRC0MIGcoe9Jk,4.5,"['bar', 'point_of_interest', 'establishment']",141.0
The Prince Albert,2 Broadway,Bexley,,E09000004,Bexley,100000000000.0,E05011219,Bexleyheath,www.theprincealbert.pub,0.15283477955448482,51.45548790071239,549670.9594280452,175142.92534271872,12/29/2019,music,"85 Albert Bridge Rd, Battersea, London SW11 4PF, United Kingdom",The Prince Albert,ChIJHYutP3MFdkgRMCjchTYGsYk,4.1,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",701.0
East Dulwich Tavern,1 Lordship Lane,Southwark,,E09000028,Southwark,10091912263.0,E05011103,Goose Green,www.eastdulwichtavern.com,-0.07489211222945194,51.46037530661614,533835.9637331293,175245.92531346277,12/29/2019,music,"1 Lordship Ln, East Dulwich, London SE22 8EW, United Kingdom",East Dulwich Tavern,ChIJo_iYIJcDdkgRhHLqN9ss7W4,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",659.0
Upstairs At The Ritzy,Brixton Rd London,,,E09000022,Lambeth,100023387982.0,E05000420,Coldharbour,www.picturehouses.com/cinema/Ritzy_Picturehouse/Whats_On?filter=Upstairs,-0.1144228489086918,51.46140471168854,531086.964480496,175288.92530378787,12/29/2019,music,"Brixton Oval, Brixton, London SW2 1JG, United Kingdom",Upstairs at the Ritzy,ChIJq6rqZmgEdkgRYrLo8f7i38E,4.7,"['point_of_interest', 'establishment']",20.0
So.uk,165 Clapham High Street,Lambeth,,E09000022,Lambeth,100000000000.0,E05000419,Clapham Town,www.soukclapham.co.uk/,-0.13694442168223775,51.461953661868456,529520.9649068386,175309.92529654893,12/29/2019,music,"165 Clapham High St, Clapham Town, London SW4 7SS, United Kingdom",@ Bar,ChIJsc02i00EdkgR7Fs9lfcfnXU,3.6,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",260.0
The Prince Of Wales,467-469 Brixton Road,Lambeth,,E09000022,Lambeth,100000000000.0,E05000420,Coldharbour,,-0.11491859316370415,51.46160153521044,531051.9644899636,175309.9252981383,12/29/2019,music,"467- 469 Brixton Rd, Brixton, London SW9 8HH, United Kingdom",The Prince of Wales Brixton,ChIJheqUZWgEdkgR3nHU8cmZpt0,3.5,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",341.0
Dogstar,389 Coldharbour Lane,Lambeth,,E09000022,Lambeth,100000000000.0,E05000420,Coldharbour,www.dogstarbrixton.com/,-0.11189524610879872,51.461606824548426,531261.9644333741,175315.92529606813,12/29/2019,music,"389 Coldharbour Ln, Brixton, London SW9 8LQ, United Kingdom",Dogstar,ChIJ9xwiu2gEdkgRQdTDjYN8JJA,3.7,"['night_club', 'cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",652.0
Studio Voltaire,1a Nelsons Row,Lambeth,,E09000022,Lambeth,100000000000.0,E05000419,Clapham Town,,-0.13422275943075884,51.461973330797214,529709.9648550838,175316.92529458326,12/29/2019,music,"1A Nelsons Row, Clapham Town, London SW4 7JR, United Kingdom",Studio Voltaire,ChIJxXc5BE4EdkgRikYGpaxCqN4,4.4,"['art_gallery', 'point_of_interest', 'establishment']",24.0
Stane Street Syndicate,196 Clapham High Street,Lambeth,,E09000022,Lambeth,100000000000.0,E05000419,Clapham Town,www.thestanestreetsyndicate.co.uk,-0.1380434337305076,51.462186944021006,529443.9649280746,175333.92529014836,12/29/2019,music,"196 Clapham High St, Clapham Town, London SW4 7UD, United Kingdom",O'Neill's Clapham,ChIJf12Ofk0EdkgRFccQ4BjDC3c,3.8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",458.0
Chip Shop Brixton,380 Coldharbour Lane,Lambeth,,E09000022,Lambeth,200000000000.0,E05000420,Coldharbour,www.chipshopbxtn.com/home,-0.11211170785606699,51.461943045380046,531245.9644377225,175352.92528603505,12/29/2019,music,"378 Coldharbour Ln, Brixton, London SW9 8LF, United Kingdom",Chip Shop,ChIJsQ6Ar2gEdkgRaSBip_KX0ck,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",263.0
The Clapham Grand,21-25 St. John's Hill,Wandsworth,,E09000032,Wandsworth,100000000000.0,E05000619,Northcote,www.claphamgrand.com,-0.169324241001286,51.46295826208897,527268.965518678,175364.92528281518,12/29/2019,music,"21-25, The Clapham Grand, St John's Hill, London SW11 1TT, United Kingdom",The Clapham Grand,ChIJkxJl-JkFdkgRAYUgM8Qigiw,3.8,"['night_club', 'movie_theater', 'bar', 'point_of_interest', 'establishment']",415.0
Revolution,95-97 Clapham High Street,Lambeth,,E09000022,Lambeth,100000000000.0,E05000419,Clapham Town,,-0.13426769197631916,51.462990220143396,529703.9648573596,175429.92526402627,12/29/2019,music,"95-97 Clapham High St, Clapham Town, London SW4 7TB, United Kingdom",Revolution,ChIJx06B-lEEdkgRK3xOidYORTk,3.6,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",556.0
Infernos,146 Clapham High Street,Lambeth,,E09000022,Lambeth,100000000000.0,E05000419,Clapham Town,www.infernos.co.uk,-0.13588867609488106,51.46313290895535,529590.9648883236,175442.92526052025,12/29/2019,music,"146 Clapham High St, Clapham Town, London SW4 7UH, United Kingdom",Infernos Nightclub,ChIJkX63D1IEdkgReGGWJjZL-mU,3.2,"['night_club', 'bar', 'point_of_interest', 'establishment']",283.0
Sheen Lane Centre,74 Sheen Laneeast Sheen ,,,E09000027,Richmond Upon Thames,0.0,E05000517,East Sheen,https://www.richmond.gov.uk/services/hall_and_venue_bookings/sheen_lane_centre_venue_hire,-0.2675609994744303,51.46537800043272,520438.8553786158,175468.09603186857,12/29/2019,music,"74 Sheen Ln, East Sheen, London SW14 8LP, United Kingdom",Sheen Lane Day Centre,ChIJI8r2_o4OdkgRMxyN1GFS1VM,5.0,"['point_of_interest', 'establishment']",2.0
Waterfront,Baltimore House Juniper Dr,London,,E09000032,Wandsworth,0.0,E05000622,St. Mary's Park,www.thewaterfrontlondon.co.uk,-0.18566072754041124,51.46449808401224,526129.9658310632,175507.92524353482,12/29/2019,music,"baltimore house, Juniper Dr, Battersea, London SW18 1TS, United Kingdom",The Waterfront,ChIJBXKAoocFdkgRQxgnX1wM-B0,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",557.0
The Four Thieves,51 Lavender Gardens London,,,E09000032,Wandsworth,0.0,E05000623,Shaftesbury,www.fourthieves.pub,-0.1625530377681966,51.46415629138826,527735.9653926401,175509.92524312483,12/29/2019,music,"51 Lavender Gardens, London SW11 1DJ, United Kingdom",The Four Thieves,ChIJESD07KIFdkgR4Z_mpA-l1gU,3.6,"['bar', 'food', 'point_of_interest', 'establishment']",513.0
Lotus,76 Clapham High Street,Lambeth,,E09000022,Lambeth,100000000000.0,E05000419,Clapham Town,www.lotusbar.co.uk,-0.13363302462919216,51.46372651152362,529745.9648463553,175512.92524164414,12/29/2019,music,"76 Clapham High St, Clapham Town, London SW4 7UL, United Kingdom",Lotus Bar,ChIJWd1s61EEdkgRSIVFW9F7zj0,3.9,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",441.0
Pop Brixton,Unit S05 Pop Brixton,49,Brixton Station Road,E09000022,Lambeth,10093056849.0,E05000420,Coldharbour,www.popbrixton.org,-0.11233715075308699,51.46345746763182,531225.9644432903,175520.92524036454,12/29/2019,music,"49 Brixton Station Rd, Brixton, London SW9 8PQ, United Kingdom",Pop Brixton,ChIJLTXBQGYEdkgRSQCCdD1ed4A,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",3349.0
Royal Oak,128 Worton Road,Hounslow,,E09000018,Hounslow,100000000000.0,E05000362,Isleworth,www.royaloakisleworth.co.uk,-0.3406476955357204,51.467098727879254,515357.9687609581,175541.92523474206,12/29/2019,music,"128 Worton Rd, Isleworth TW7 6EP, United Kingdom",The Royal Oak,ChIJb48nnvwMdkgR_Tm8f-3MrTY,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",386.0
Simulacra Studio,302-304 Barrington Road,Lambeth,,E09000022,Lambeth,100000000000.0,E05000420,Coldharbour,www.simulacrastudio.com,-0.10762261245280373,51.46362424780962,531552.9643548931,175547.92523253453,12/29/2019,music,"302-304 Barrington Rd, Brixton, London SW9 7JJ, United Kingdom",Simulacra Studio,ChIJ2ds1tXsEdkgRBTw8jLL8a5Y,4.9,"['point_of_interest', 'establishment']",58.0
Fu Manchu,15-16 Lendal Terrace,Lambeth,,E09000022,Lambeth,200000000000.0,E05000425,Larkhall,,-0.12986259588450472,51.46439483668228,530005.9647757225,175593.92522004028,12/29/2019,music,"15-16 Lendal Terrace, Clapham Town, London SW4 7UX, United Kingdom",Fu Manchu,ChIJUVYSZVAEdkgRPRrQf2F3wEI,3.3,"['night_club', 'bar', 'point_of_interest', 'establishment']",97.0
Anchor,61 Holgate Avenue,Wandsworth,,E09000032,Wandsworth,100000000000.0,E05000617,Latchmere,,-0.17925250728000638,51.465262071709816,526572.9657100571,175603.9252170443,12/29/2019,music,"61 Holgate Ave, Battersea, London SW11 2AT, United Kingdom",The Anchor,ChIJB7xVUYQFdkgRvfta7yKCMEM,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",152.0
Battersea Arts Centre,Lavender Hill Wandsworth,,,E09000032,Wandsworth,121015942.0,E05000623,Shaftesbury,www.bac.org.uk,-0.160813765458983,51.46516317901825,527853.9653608176,175624.9252117757,12/29/2019,music,"Lavender Hill, London SW11 5TN, United Kingdom",Battersea Arts Centre,ChIJPzZkBqMFdkgRUSjanwPITYw,4.6,"['bar', 'point_of_interest', 'establishment']",861.0
Phonox,418 Brixton Road,Lambeth,,E09000022,Lambeth,100000000000.0,E05000421,Ferndale,www.phonox.co.uk/,-0.11470051302165254,51.464448743540956,531058.9644886206,175626.9252117285,12/29/2019,music,"418 Brixton Rd, Brixton, London SW9 7AY, United Kingdom",Phonox,ChIJ1Sf8rWcEdkgRDv0oKr7H6dg,4.3,"['night_club', 'bar', 'point_of_interest', 'establishment']",708.0
Club K Hounslow,236a High Street,Hounslow,,E09000018,Hounslow,100000000000.0,E05000358,Hounslow Central,,-0.3654810879690608,51.4683648209,513629.9692283512,175643.92520855065,12/29/2019,music,"236a High St, Hounslow TW3 1HB, United Kingdom",Club K,ChIJWyh-vNkMdkgRDfMLP1VXcoE,3.0,"['night_club', 'bar', 'point_of_interest', 'establishment']",43.0
Joiners Arms,66 Lewisham High Street,Lewisham,,E09000023,Lewisham,100000000000.0,E05000448,Lewisham Central,,-0.0108955317286509,51.46321843929007,538272.9625295546,175680.92519720196,12/29/2019,music,"66 Lewisham High St, Lewisham, London SE13 5JH, United Kingdom",Joiners Arms,ChIJ97HiunoCdkgRM1-BFLB5t-k,4.3,"['bar', 'point_of_interest', 'establishment']",111.0
Suburb Sw11,148 Falcon Road,Wandsworth,,E09000032,Wandsworth,100000000000.0,E05000617,Latchmere,,-0.16942109476724965,51.465936342308034,527253.9655235988,175695.9251915075,12/29/2019,music,"148 Falcon Rd, Battersea, London SW11 2LW, United Kingdom",Suburb SW11 Bar & Dining,ChIJR20mYZkFdkgR3OxxfKxok8E,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",186.0
Castle,18 Upper Square,Hounslow,,E09000018,Hounslow,100000000000.0,E05000362,Isleworth,,-0.324605516401502,51.468372376371576,516468.9684575855,175708.92518839508,12/29/2019,music,"18 Upper Square, Isleworth TW7 7BN, United Kingdom",The Castle,ChIJp54lPlQMdkgRe48OboJ3CjE,4.2,"['bar', 'point_of_interest', 'establishment']",68.0
Landor,70 Landor Road,Lambeth,,E09000022,Lambeth,100000000000.0,E05000425,Larkhall,www.thelandorpub.com,-0.12605301098259292,51.465664931126,530266.9647049839,175741.92518013122,12/29/2019,music,"70 Landor Rd, Clapham Town, London SW9 9PH, United Kingdom",The Landor,ChIJWy5VslsEdkgRh0RoprXzddk,4.1,"['bar', 'point_of_interest', 'establishment']",430.0
Bread & Roses,68 Clapham Manor Street,Lambeth,,E09000022,Lambeth,100000000000.0,E05000419,Clapham Town,www.breadandrosespub.com,-0.13654034960350986,51.46586805045457,529537.9649043271,175745.92517868086,12/29/2019,music,"3401 Michigan St, Bartlesville, OK 74006, United States",Jared Tate's Bread Delivery,ChIJo7PUkFQSt4cRtgPD6J77gLo,0.0,"['bakery', 'moving_company', 'food', 'point_of_interest', 'store', 'establishment']",0.0
The Half Moon Putney,93 Lower Richmond Road,Wandsworth,,E09000032,Wandsworth,121002857.0,E05000625,Thamesfield,www.halfmoon.co.uk,-0.22010463484275916,51.46729191252095,523729.96648075717,175759.9251774691,12/29/2019,music,"93 Lower Richmond Rd, Putney, London SW15 1EU, United Kingdom",The Half Moon,ChIJ16QiKg8PdkgRyTioiPZfcSQ,4.3,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",968.0
O2 Academy Brixton,211 Stockwell Road,Lambeth,,E09000022,Lambeth,100000000000.0,E05000421,Ferndale,www.academymusicgroup.com/o2academybrixton,-0.1151116647233831,51.46565139752463,531026.9644975244,175759.92517551314,12/29/2019,music,"211 Stockwell Rd, Brixton, London SW9 9SL, United Kingdom",O2 Academy Brixton,ChIJL1UqD2cEdkgRidF8HHIq4fQ,4.4,"['point_of_interest', 'establishment']",7195.0
Dukes Head,The Dukes Head 8,Lower Richmond Road,Wandsworth,E09000032,Wandsworth,100000000000.0,E05000625,Thamesfield,www.dukesheadputney.com,-0.21712432982140367,51.46729161772386,523936.966424549,175764.92517590517,12/29/2019,music,"8 Lower Richmond Rd, Putney, London SW15 1JN, United Kingdom",Duke's Head,ChIJMRIAqg4PdkgR0aI8DKQxwjI,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",676.0
Cafe Cairo,88 Landor Road,Lambeth,,E09000022,Lambeth,100000000000.0,E05000425,Larkhall,,-0.12500788042525068,51.46587304046033,530338.9646853729,175766.92517339357,12/29/2019,music,"88 Landor Rd, Clapham Town, London SW9 9PE, United Kingdom",Cafe Cairo,ChIJiUvIu1sEdkgRZJQFh2Pt0jA,4.5,"['cafe', 'night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",284.0
Old Nuns Head,15 Nunhead Green,Southwark,,E09000028,Southwark,200000000000.0,E05011108,Nunhead & Queen's Road,www.theoldnunshead.co.uk,-0.0596122070668764,51.46527617292241,534882.9634495934,175818.92515878245,12/29/2019,music,"15 Nunhead Green, Nunhead, London SE15 3QQ, United Kingdom",The Old Nuns Head,ChIJyYYJnaUDdkgR8udKPl7401M,4.5,"['bar', 'point_of_interest', 'establishment']",626.0
Blackheath Halls,23 Lee Road,Lewisham,,E09000011,Greenwich,100000000000.0,E05000215,Blackheath Westcombe,www.blackheathhalls.com,0.009627336254172851,51.46437941439745,539694.9621414375,175848.92515009682,12/29/2019,music,"23 Lee Rd, Blackheath, London SE3 9RQ, United Kingdom",Blackheath Halls,ChIJSYDnTdCp2EcRRJZN3zb6me8,4.5,"['point_of_interest', 'establishment']",237.0
Canavan's Peckham Pool Club,Flat 188,Rye Lane,Southwark,E09000028,Southwark,200000000000.0,E05011113,Rye Lane,,-0.06659795662890107,51.46724419144311,534391.96358381,176024.92510117023,12/29/2019,music,"188 Rye Ln, Peckham, London SE15 4NF, United Kingdom",Canavan's Peckham Pool Club,ChIJwTKd0KMDdkgR4QJ89WF-Y-k,3.8,"['bar', 'point_of_interest', 'establishment']",298.0
Block 336,336 Brixton Road,Lambeth,,E09000022,Lambeth,10091845237.0,E05000421,Ferndale,www.block336.com,-0.11322347157943405,51.468147986482585,531150.9644639214,176040.9250990359,12/29/2019,music,"Brixton Rd, London, UK",Brixton Rd,ChIJzWKiw2EEdkgRKEAXi3ATVGQ,,['route'],
Tasty Bakery,207 Rye Lane,Southwark,,E09000028,Southwark,200000000000.0,E05011113,Rye Lane,,-0.06656533556296375,51.4676753114326,534392.9635835673,176072.92508825593,12/29/2019,music,"207 Rye Ln, Peckham, London SE15 4TP, United Kingdom",Tasty Spice,ChIJbz-x16MDdkgRWR43PE-XMtw,4.4,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",7.0
Phoenix,348 Clapham Road,Lambeth,,E09000022,Lambeth,200000000000.0,E05000425,Larkhall,www.phoenixclapham.com,-0.12717568038331165,51.46883930868983,530179.9647286909,176092.92508483262,12/29/2019,music,"348 Clapham Rd, Stockwell, London SW9 9AR, United Kingdom",The Phoenix,ChIJY_4H-VkEdkgRT3Lu0LMrE5w,4.1,"['park', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",176.0
O'neills,52 Tranquil Vale,Lewisham,,E09000023,Lewisham,200000000000.0,E05000438,Blackheath,www.oneills.co.uk/national-search/london/blackheath,0.008037432768731423,51.466861685432605,539576.9621734152,176121.9250752384,12/29/2019,music,"52 Tranquil Vale, Blackheath, London SE3 0BH, United Kingdom",O'Neill's Blackheath,ChIJLTFabNGp2EcRqgKEv-QjG60,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",456.0
John The Unicorn,157-159 Rye Ln London,,,E09000028,Southwark,0.0,E05011113,Rye Lane,www.johntheunicorn.com,-0.06752653505614392,51.468779307533524,534322.9636027613,176193.9250555341,12/29/2019,music,"157-159 Rye Ln, Peckham, London SE15 4TL, United Kingdom",John The Unicorn,ChIJgzKMnqEDdkgR0Tdcve8NKXw,4.1,"['bar', 'point_of_interest', 'establishment']",691.0
Red Lion,92-94 Linkfield Road,Hounslow,,E09000018,Hounslow,100000000000.0,E05000364,Syon,www.red-lion.info,-0.33394904139377,51.47353231967197,515806.9686383102,176267.92503734297,12/29/2019,music,"92-94 Linkfield Rd, Isleworth TW7 6QJ, United Kingdom",The Red Lion,ChIJHSAw7AENdkgRt7l4atLjnxk,4.3,"['bar', 'point_of_interest', 'establishment']",175.0
Copeland Gallery,Unit C2 Industrial Park,133,Copeland Road,E09000028,Southwark,10091904160.0,E05011113,Rye Lane,,-0.06573237136891548,51.470008704615424,534443.9635698397,176333.9250180712,12/29/2019,music,"Unit 9I, Copeland Park, 133, Copeland Rd, London SE15 3SN, United Kingdom",Copeland Gallery,ChIJK3krBaEDdkgRZz_3cwn5RP4,4.2,"['art_gallery', 'point_of_interest', 'establishment']",52.0
Copeland Park & Bussey Building,Unit C2 Industrial Park,133,Copeland Road,E09000028,Southwark,10091904160.0,E05011113,Rye Lane,,-0.06573237136891548,51.470008704615424,534443.9635698397,176333.9250180712,12/29/2019,music,"1130 Copeland Park Dr, La Crosse, WI 54603, United States",Copeland Park,ChIJo8XYhPVU-YcRCxJHCSbJqps,4.4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",668.0
Brixton Jamm,261 Brixton Road,Lambeth,,E09000022,Lambeth,100000000000.0,E05000436,Vassall,www.brixtonjamm.org/,-0.11186154991326022,51.4707969001147,531237.9644398823,176337.9250186375,12/29/2019,music,"261 Brixton Rd, Myatts Field South, London SW9 6LH, United Kingdom",Brixton Jamm,ChIJq-uxj2EEdkgRufx1MttGaEg,3.6,"['night_club', 'bar', 'point_of_interest', 'establishment']",286.0
The Bulls Head Barnes,373 Lonsdale Road,Richmond Upon Thames,,E09000027,Richmond Upon Thames,100000000000.0,E05000516,Barnes,www.thebullsheadbarnes.com,-0.25082615967748617,51.47377009475886,521578.967063907,176428.9249924518,12/29/2019,music,"373 Lonsdale Rd, London SW13 9PY, United Kingdom",The Bulls Head Barnes,ChIJuXb-7lgOdkgRIlUddh4a3MY,4.3,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",508.0
Longfield Hall,50 Knatchbull Road,Lambeth,,E09000022,Lambeth,10091908880.0,E05000436,Vassall,,-0.10498273374607099,51.471747057954026,531712.964311232,176455.92498738607,12/29/2019,music,"50 Knatchbull Rd, Camberwell, London SE5 9QY, United Kingdom",Longfield Hall,ChIJNaPeR30EdkgR1vfhHFkZRW4,4.8,"['gym', 'health', 'point_of_interest', 'establishment']",4.0
Bull Hotel,151 Shooters Hill,Greenwich,,E09000011,Greenwich,100000000000.0,E05000227,Shooters Hill,,0.06660331494126688,51.469297209186045,543636.9610717907,176505.92497254114,12/29/2019,music,"151 Shooters Hill, London SE18 3HP, United Kingdom",The Bull,ChIJ82gN4SGp2EcReUGOTxkw7p8,4.0,"['bar', 'point_of_interest', 'establishment']",106.0
Le Quecumbar And Brasserie,42-44 Battersea High Street,Wandsworth,,E09000032,Wandsworth,100000000000.0,E05000622,St. Mary's Park,www.quecumbar.co.uk,-0.17396600306542034,51.47399266205063,526915.9656153574,176583.92495117954,12/29/2019,music,"42-44 Battersea High St, Battersea, London SW11 3HX, United Kingdom",Le QuecumBar & Brasserie,ChIJl_vXx3cFdkgR4XkGlGWQ89k,3.7,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",238.0
